reviewId,userName,content,score,at,de_emojized_text,clean_text,normalized_text,stemmed_text
1f56f2b9-431d-4995-b620-ba2972b7c7d5,Nizar Al falah,"game tidak ramah terlalu banyak player toxic,tolong di perbaiki yah agar tidak ada player toxic",1,2026-07-13 14:18:00,"game tidak ramah terlalu banyak player toxic,tolong di perbaiki yah agar tidak ada player toxic",game tidak ramah terlalu banyak player toxictolong di perbaiki yah agar tidak ada player toxic,game tidak ramah terlalu banyak player toxictolong di perbaiki ya agar tidak ada player kasar,game tidak ramah terlalu banyak player toxictolong di baik ya agar tidak ada player kasar
c8f7bc75-387f-48e8-bd54-e0bb7a382138,Fauzan Shidiq,game nya gapernah ngasi aku menang males aku,1,2026-07-13 14:18:00,game nya gapernah ngasi aku menang males aku,game nya gapernah ngasi aku menang males aku,game nya gapernah beri saya menang malas saya,game nya gapernah beri saya menang malas saya
1f3180c1-f1d3-4165-a272-c8a795965808,Muhamad Rapii,"sangat bagus permainan game ini,",4,2026-07-13 14:14:56,"sangat bagus permainan game ini,",sangat bagus permainan game ini,sangat bagus permainan game ini,sangat bagus main game ini
a71dcfa5-22eb-4a2c-9f00-29a09c14fb8f,ALFATIH RIZKY ILAHI,gwh cumn mau menghibur diri kenapaaaa kenapaaaaa jaringan nya selalu di merahinnnnnnnnnnn sementara jaringan wifi kenceng moonton ntar bagian gw ngehina gemenya berakhir klarifikasi,1,2026-07-13 14:13:46,gwh cumn mau menghibur diri kenapaaaa kenapaaaaa jaringan nya selalu di merahinnnnnnnnnnn sementara jaringan wifi kenceng moonton ntar bagian gw ngehina gemenya berakhir klarifikasi,gwh cumn mau menghibur diri kenapa kenapa jaringan nya selalu di merahin sementara jaringan wifi kenceng moonton ntar bagian gw ngehina gemenya berakhir klarifikasi,saya cumn mau menghibur diri kenapa kenapa jaringan nya selalu di merahin sementara jaringan wifi kenceng moonton ntar bagian saya ngehina gemenya berakhir klarifikasi,saya cumn mau hibur diri kenapa kenapa jaring nya selalu di merahin sementara jaring wifi kenceng moonton ntar bagi saya ngehina gemenya akhir klarifikasi
bb04e5e6-cb18-49b8-b1a0-c28bedfb73d2,Dilnan,"game bagus tapi banyak masalah nya dari jaringan dan tim sendiri seperti bot dan tim lawan sangat jago, aneh tapi oke lah walaupun tidak adil",1,2026-07-13 14:12:02,"game bagus tapi banyak masalah nya dari jaringan dan tim sendiri seperti bot dan tim lawan sangat jago, aneh tapi oke lah walaupun tidak adil",game bagus tapi banyak masalah nya dari jaringan dan tim sendiri seperti bot dan tim lawan sangat jago aneh tapi oke lah walaupun tidak adil,game bagus tapi banyak masalah nya dari jaringan dan tim sendiri seperti bot dan tim lawan sangat jago aneh tapi oke lah walaupun tidak adil,game bagus tapi banyak masalah nya dari jaring dan tim sendiri seperti bot dan tim lawan sangat jago aneh tapi oke lah walaupun tidak adil
a3565e2d-c7d1-454e-8881-c7d07de31a09,Jevin malio maheswara,kasih tim ga setara.,1,2026-07-13 14:11:44,kasih tim ga setara.,kasih tim ga setara,kasih tim tidak setara,kasih tim tidak tara
ecb3b250-7713-49ab-9b01-dc80b8a988a7,Messi Farass,"game gjls tim nya gabisa maen smua. cpe gua gendong bocil, woi moonton klo ngsih tim yang bner lh, jgn maen ini game klo lu kg mau stres nabrak bocil kematian",1,2026-07-13 14:11:06,"game gjls tim nya gabisa maen smua. cpe gua gendong bocil, woi moonton klo ngsih tim yang bner lh, jgn maen ini game klo lu kg mau stres nabrak bocil kematian",game gjls tim nya gabisa maen smua cpe gua gendong bocil woi moonton klo ngsih tim yang bner lh jgn maen ini game klo lu kg mau stres nabrak bocil kematian,game tidak jelas tim nya tidak bisa main smua cpe saya gendong anak kecil woi moonton kalau ngsih tim yang bner lh jangan main ini game kalau kamu kg mau stres lawan anak kecil kematian,game tidak jelas tim nya tidak bisa main smua cpe saya gendong anak kecil woi moonton kalau ngsih tim yang bner lh jangan main ini game kalau kamu kg mau stres lawan anak kecil mati
9a54d81b-f269-4600-9dce-70c88972ca5b,Azka Alreza,seru banget poka yok nya Hero nya tuh mudah banget,5,2026-07-13 14:09:16,seru banget poka yok nya Hero nya tuh mudah banget,seru banget poka yok nya hero nya tuh mudah banget,seru sekali poka yok nya hero nya itu mudah sekali,seru sekali poka yok nya hero nya itu mudah sekali
896a8c0d-818e-4b29-9935-cdac6d3c683f,Febriansyah Surbakti,"banyak dari sistem,Ketemu team beban terus",2,2026-07-13 14:08:08,"banyak dari sistem,Ketemu team beban terus",banyak dari sistemketemu team beban terus,banyak dari sistemketemu team beban terus,banyak dari sistemketemu team beban terus
eb9bd585-fdc1-4008-b196-4fe0fa635557,Wayan Dartiani,game nya semua tim aku bot giliran musuh jagojago males main ml muntun per baiki sikit kalok gak diper baiki aku hapus MLBB sama surut temen temen cepetin 😤😤😤😤😤😤😤😤😤😤😤😤😤,5,2026-07-13 14:07:58,game nya semua tim aku bot giliran musuh jagojago males main ml muntun per baiki sikit kalok gak diper baiki aku hapus MLBB sama surut temen temen cepetin  marah  marah  marah  marah  marah  marah  marah  marah  marah  marah  marah  marah  marah ,game nya semua tim aku bot giliran musuh jagojago males main ml muntun per baiki sikit kalok gak diper baiki aku hapus mlbb sama surut temen temen cepetin marah marah marah marah marah marah marah marah marah marah marah marah marah,game nya semua tim saya bot giliran musuh jagojago malas main mobile legends moonton per baiki sikit kalok tidak diper baiki saya hapus mobile legends sama surut teman teman cepetin marah marah marah marah marah marah marah marah marah marah marah marah marah,game nya semua tim saya bot gilir musuh jagojago malas main mobile legends moonton per baik sikit kalok tidak per baik saya hapus mobile legends sama surut teman teman cepetin marah marah marah marah marah marah marah marah marah marah marah marah marah
8c2cd4b2-60ad-4c90-b008-5f342fdb9fea,Selly Asm,game burik banyak draksistem nya di dalam game? lebih bagus main HOK ke timbang main game busuk ini,1,2026-07-13 14:07:12,game burik banyak draksistem nya di dalam game? lebih bagus main HOK ke timbang main game busuk ini,game burik banyak draksistem nya di dalam game lebih bagus main hok ke timbang main game busuk ini,game buruk banyak dark system nya di dalam game lebih bagus main game lain ke timbang main game busuk ini,game buruk banyak dark system nya di dalam game lebih bagus main game lain ke timbang main game busuk ini
e77afb4e-7e65-488d-809f-e8ddbba819bd,Abhirama Jamet,moonton kenapa aku lose muluk di kasih tim nggak jelas musuh nya pro moonton tolong lah kita juga pengen ngerasain main menang terus kita main game bu senang² bukan buat setres tolong lah kasih tim yg bener,3,2026-07-13 14:06:36,moonton kenapa aku lose muluk di kasih tim nggak jelas musuh nya pro moonton tolong lah kita juga pengen ngerasain main menang terus kita main game bu senang² bukan buat setres tolong lah kasih tim yg bener,moonton kenapa aku lose muluk di kasih tim nggak jelas musuh nya pro moonton tolong lah kita juga pengen ngerasain main menang terus kita main game bu senang bukan buat setres tolong lah kasih tim yg bener,moonton kenapa saya kalah muluk di kasih tim tidak jelas musuh nya ahli moonton tolong lah kita juga ingin ngerasain main menang terus kita main game bu senang bukan buat setres tolong lah kasih tim yang benar,moonton kenapa saya kalah muluk di kasih tim tidak jelas musuh nya ahli moonton tolong lah kita juga ingin ngerasain main menang terus kita main game bu senang bukan buat tres tolong lah kasih tim yang benar
4fa98ca2-15ab-4c55-acf5-5b2ad0320da2,evan pan,ga ga guna bikin emosi dong,1,2026-07-13 14:06:11,ga ga guna bikin emosi dong,ga ga guna bikin emosi dong,tidak tidak guna buat emosi dong,tidak tidak guna buat emosi dong
c8ff1c26-fcdf-42a6-9b5e-c8bcd85a0a6a,Gage Hardy,bagus,5,2026-07-13 14:04:59,bagus,bagus,bagus,bagus
306a3f11-6a8d-472e-8736-f23b0a8fefcd,Wildan Wilwil,bisa keluar sendiri,1,2026-07-13 14:02:49,bisa keluar sendiri,bisa keluar sendiri,bisa keluar sendiri,bisa keluar sendiri
d43fc033-9bac-41cf-b1fc-c82be61243f7,Rasyiqul Fahmi,karena saya terasa di curangi dan sistem mact mekinng itu dipilih sesuai sekil dan bukqn rendem yang bisa menggqnggu keseimbangan geme,1,2026-07-13 14:02:17,karena saya terasa di curangi dan sistem mact mekinng itu dipilih sesuai sekil dan bukqn rendem yang bisa menggqnggu keseimbangan geme,karena saya terasa di curangi dan sistem mact mekinng itu dipilih sesuai sekil dan bukqn rendem yang bisa menggqnggu keseimbangan geme,karena saya terasa di curangi dan sistem mact mekinng itu dipilih sesuai sekil dan bukqn rendem yang bisa menggqnggu keseimbangan game,karena saya asa di curang dan sistem mact mekinng itu pilih sesuai sekil dan bukqn rendem yang bisa menggqnggu imbang game
ffe616a0-566d-4de3-9688-530c7d645883,Allff Kuswara,jangan download ml nanti ke band ga jelas .knp gua kasih bintang 5 karna biar di atas . ke band ga jelas walau pun 1 hari tapi terus terus san,5,2026-07-13 14:01:17,jangan download ml nanti ke band ga jelas .knp gua kasih bintang 5 karna biar di atas . ke band ga jelas walau pun 1 hari tapi terus terus san,jangan download ml nanti ke band ga jelas knp gua kasih bintang karna biar di atas ke band ga jelas walau pun hari tapi terus terus san,jangan download mobile legends nanti ke band tidak jelas kenapa saya kasih bintang karena agar di atas ke band tidak jelas walau pun hari tapi terus terus san,jangan download mobile legends nanti ke band tidak jelas kenapa saya kasih bintang karena agar di atas ke band tidak jelas walau pun hari tapi terus terus san
0a872506-779e-40db-8eb7-3e87012f1f37,Risky,tolong donk semua udh bagus tapi lawannya gak adil dan banyak yang lebih unggul dari pada renk kita jadinya renknya di situ truss!!tolong dong montoon,4,2026-07-13 14:00:19,tolong donk semua udh bagus tapi lawannya gak adil dan banyak yang lebih unggul dari pada renk kita jadinya renknya di situ truss!!tolong dong montoon,tolong donk semua udh bagus tapi lawannya gak adil dan banyak yang lebih unggul dari pada renk kita jadinya renknya di situ trusstolong dong montoon,tolong donk semua sudah bagus tapi lawannya tidak adil dan banyak yang lebih unggul dari pada rank kita jadinya renknya di situ trusstolong dong moonton,tolong donk semua sudah bagus tapi lawan tidak adil dan banyak yang lebih unggul dari pada rank kita jadi renknya di situ trusstolong dong moonton
b2e2fe5f-ac8a-44d4-8472-a54e660e5e18,ALIA :,buat sestem yang bener lah masa ga di kasi menang sama sekali,1,2026-07-13 13:59:12,buat sestem yang bener lah masa ga di kasi menang sama sekali,buat sestem yang bener lah masa ga di kasi menang sama sekali,buat sestem yang benar lah masa tidak di beri menang sama sekali,buat sestem yang benar lah masa tidak di beri menang sama sekali
c6b730e4-99a3-4b05-ba21-a325676e75e0,Raditya TrisaAlvaro,"jika tim musuh ada yg afk sampai 3 menit, terus mereka memutuskan untuk invalid, saran saya tolong kasi kompensasi terhadap tim yang tidak mengajukan invalid. setidaknya jangan hanya point protection. terlebih sekarang matchmaking lebih lama dari sebelumnya",5,2026-07-13 13:59:05,"jika tim musuh ada yg afk sampai 3 menit, terus mereka memutuskan untuk invalid, saran saya tolong kasi kompensasi terhadap tim yang tidak mengajukan invalid. setidaknya jangan hanya point protection. terlebih sekarang matchmaking lebih lama dari sebelumnya",jika tim musuh ada yg afk sampai menit terus mereka memutuskan untuk invalid saran saya tolong kasi kompensasi terhadap tim yang tidak mengajukan invalid setidaknya jangan hanya point protection terlebih sekarang matchmaking lebih lama dari sebelumnya,jika tim musuh ada yang keluar sampai menit terus mereka memutuskan untuk invalid saran saya tolong beri kompensasi terhadap tim yang tidak mengajukan invalid setidaknya jangan hanya point protection terlebih sekarang matchmaking lebih lama dari sebelumnya,jika tim musuh ada yang keluar sampai menit terus mereka putus untuk invalid saran saya tolong beri kompensasi hadap tim yang tidak aju invalid tidak jangan hanya point protection lebih sekarang matchmaking lebih lama dari belum
d0457536-f84e-44ab-a591-bd1ece75a4eb,Dio Shota,"player toxic lu banyak, ban aja, jangan dibiarin",5,2026-07-13 13:58:30,"player toxic lu banyak, ban aja, jangan dibiarin",player toxic lu banyak ban aja jangan dibiarin,player kasar kamu banyak blokir saja jangan dibiarin,player kasar kamu banyak blokir saja jangan dibiarin
8ec96d8c-e7be-459a-8c7d-4351173645fe,raka cahaya adi,game nya burik,5,2026-07-13 13:58:10,game nya burik,game nya burik,game nya buruk,game nya buruk
f16aec1f-338a-4fe6-9643-ef343ffcb321,Alrasya Nazarul,ya walau sering dapat tim dark sistem tapi bolehlah kadang-kadang aku juga menang,5,2026-07-13 13:57:45,ya walau sering dapat tim dark sistem tapi bolehlah kadang-kadang aku juga menang,ya walau sering dapat tim dark sistem tapi bolehlah kadangkadang aku juga menang,ya walau sering dapat tim dark sistem tapi bolehlah kadangkadang saya juga menang,ya walau sering dapat tim dark sistem tapi boleh kadangkadang saya juga menang
f22b050f-08ee-4738-8584-8463fe95832c,Lylo Pedro,"gwe udah ganti kartu, pakek wifi masih aja ngelek padahal fitur percepat jaringan udah aku on semua tetep aja pas war ngelek. kenapa saat saya mau naik rank teamnya suka nge feed? kenapa? jangan maaf trus lahh",1,2026-07-13 13:56:46,"gwe udah ganti kartu, pakek wifi masih aja ngelek padahal fitur percepat jaringan udah aku on semua tetep aja pas war ngelek. kenapa saat saya mau naik rank teamnya suka nge feed? kenapa? jangan maaf trus lahh",gwe udah ganti kartu pakek wifi masih aja ngelek padahal fitur percepat jaringan udah aku on semua tetep aja pas war ngelek kenapa saat saya mau naik rank teamnya suka nge feed kenapa jangan maaf trus lahh,gwe sudah ganti kartu pakek wifi masih saja lag padahal fitur percepat jaringan sudah saya on semua tetep saja pas war lag kenapa saat saya mau naik rank teamnya suka nge beban kenapa jangan maaf terus lahh,gwe sudah ganti kartu pakek wifi masih saja lag padahal fitur cepat jaring sudah saya on semua tetep saja pas war lag kenapa saat saya mau naik rank teamnya suka nge beban kenapa jangan maaf terus lahh
af4df900-2f9d-4e51-b1b0-7be0b91a05fc,Raihan Akmal,game isi nya pemain troll semua gk ngerti main gk paham gameplay gk adill bikin orang yg serius main jadi stress gara' players yg gk bisa main bisanya cuma ngetroll,1,2026-07-13 13:56:03,game isi nya pemain troll semua gk ngerti main gk paham gameplay gk adill bikin orang yg serius main jadi stress gara' players yg gk bisa main bisanya cuma ngetroll,game isi nya pemain troll semua gk ngerti main gk paham gameplay gk adill bikin orang yg serius main jadi stress gara players yg gk bisa main bisanya cuma ngetroll,game isi nya pemain troll semua tidak paham main tidak paham gameplay tidak adill buat orang yang serius main jadi stress karena players yang tidak bisa main bisanya hanya troll,game isi nya main troll semua tidak paham main tidak paham gameplay tidak adill buat orang yang serius main jadi stress karena players yang tidak bisa main bisa hanya troll
994e3221-f1a0-4a10-89fb-22a432cc7ca6,Chandra User asasin,"sampe gw donlot lagi masi ls, gw datengin lu ton",1,2026-07-13 13:55:29,"sampe gw donlot lagi masi ls, gw datengin lu ton",sampe gw donlot lagi masi ls gw datengin lu ton,sampai saya donlot lagi masi lose streak saya datengin kamu moonton,sampai saya donlot lagi mas lose streak saya datengin kamu moonton
69c78dfb-50a4-48d2-aade-93be025e3d13,Vira brutu,game rusak,1,2026-07-13 13:54:47,game rusak,game rusak,game rusak,game rusak
70119dce-5966-407b-8997-464cda304f24,Arjun Bugis,game burik memang monton perbaiki game mu,1,2026-07-13 13:53:08,game burik memang monton perbaiki game mu,game burik memang monton perbaiki game mu,game buruk memang moonton perbaiki game mu,game buruk memang moonton baik game mu
133c7d1f-dd2b-4f8d-b06c-abe82a064d8e,Adi Saputra,game sampahhh selalu dapat tim bot ga adil,1,2026-07-13 13:52:20,game sampahhh selalu dapat tim bot ga adil,game sampah selalu dapat tim bot ga adil,game sampah selalu dapat tim bot tidak adil,game sampah selalu dapat tim bot tidak adil
